Disease ID,Disease Name,Fold Recall-at-100,Recall-at-25,Ranks,Mean Average Precision,AUROC,Recall-at-100
C1843367,Poor school performance,0.0,0.0,8107.76923077,0.000254842942465,0.614663015225,0.0
C0003872,"Arthritis, Psoriatic",0.2,0.0,5387.2,0.00112439401325,0.748737350292,0.0
C0002871,Anemia,0.116666666667,0.0,6090.46153846,0.000785633977142,0.729944421222,0.0
C0238463,Papillary thyroid carcinoma,0.25,0.0333333333333,2425.26923077,0.0344323458616,0.892991500627,0.0333333333333
C0027627,Neoplasm Metastasis,0.287362637363,0.0285714285714,4228.18705036,0.0185824442684,0.802915310014,0.0648351648352
C0023487,Acute Promyelocytic Leukemia,0.383333333333,0.0,4270.5862069,0.00329732310347,0.792680075561,0.0833333333333
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,0.45,0.0,1955.27272727,0.00364130909871,0.912371205792,0.1
C0024530,Malaria,0.2,0.0,6180.2,0.000682418033304,0.702260064076,0.0
C1956346,Coronary Artery Disease,0.128571428571,0.0142857142857,7686.95238095,0.00822919468364,0.6435624892,0.0309523809524
C0019693,HIV Infections,0.513333333333,0.02,3279.24242424,0.0082867738093,0.845645343358,0.07
C0007131,Non-Small Cell Lung Carcinoma,0.268939393939,0.0272727272727,4887.62162162,0.0111397769615,0.771992834717,0.0537878787879
C0038013,Ankylosing spondylitis,0.15,0.0,7625.71428571,0.0024754953491,0.594057234368,0.1
C0009363,Congenital ocular coloboma (disorder),0.25,0.1,8006.25,0.011704159261,0.654072870736,0.1
C0455988,"Hydrops Fetalis, Non-Immune",0.4,0.4,6820.0,0.0777681185193,0.668708517057,0.4
C0010606,Adenoid Cystic Carcinoma,0.203333333333,0.0411111111111,5537.78787879,0.0194936575175,0.744102950467,0.0511111111111
C0001925,Albuminuria,0.2,0.05,5681.45,0.00581807139051,0.729304220644,0.1
C3495559,Juvenile arthritis,0.107051282051,0.00833333333333,6901.90983607,0.00271644272983,0.677742833133,0.0416666666667
C0027659,"Neoplasms, Experimental",0.308333333333,0.0,3809.87878788,0.0024264145651,0.829674626773,0.0583333333333
C0040336,Tobacco Use Disorder,0.2,0.0,7432.45454545,0.000339874933017,0.630474333983,0.0
C0027658,"Neoplasms, Germ Cell and Embryonal",0.3,0.0,6555.38461538,0.00195381844114,0.723501903082,0.1
C0002171,Alopecia Areata,0.444444444444,0.111111111111,5641.33333333,0.00790519671652,0.731230534414,0.111111111111
C3160718,"PARKINSON DISEASE, LATE-ONSET",0.3,0.0,3603.6875,0.00154666990589,0.784051343949,0.05
C3463824,MYELODYSPLASTIC SYNDROME,0.15,0.0,4883.5,0.0008583069727,0.772380333349,0.0
C0007959,Charcot-Marie-Tooth Disease,0.266666666667,0.0,6476.4137931,0.00309921375015,0.704809240679,0.0833333333333
C0023891,"Liver Cirrhosis, Alcoholic",0.4,0.0,5871.625,0.00469422763117,0.737191866673,0.15
C0020437,Hypercalcemia,0.3,0.0,3926.9,0.000740589607382,0.80143175384,0.0
C0242488,Acute Lung Injury,0.3,0.0,3150.375,0.000913915256896,0.868172322548,0.0
C0009447,Common Variable Immunodeficiency,0.5,0.0,2922.75,0.00658894917331,0.864597354375,0.2
C0023893,"Liver Cirrhosis, Experimental",0.160909090909,0.0,6689.72897196,0.00186307717298,0.685371349862,0.00909090909091
C0263454,Chloracne,0.141666666667,0.025,4753.33333333,0.00338551112709,0.769032049495,0.05
C0400966,Non-alcoholic Fatty Liver Disease,0.2,0.0,7517.225,0.00116648341955,0.649575916717,0.025
C0001973,"Alcoholic Intoxication, Chronic",0.141666666667,0.0,7032.55263158,0.00106949277644,0.667512237248,0.025
C0027746,Nerve Degeneration,0.310714285714,0.0285714285714,5124.43243243,0.00749726696879,0.763422157719,0.0678571428571
C0273115,Lung Injury,0.3,0.05,3524.3,0.0510229131497,0.836428007615,0.05
C1262477,Weight decreased,0.2,0.0,4991.0,0.000572007639461,0.760021356609,0.0
C1136249,"Mental Retardation, X-Linked",0.15,0.0,8121.83333333,0.000448466188238,0.637760573843,0.0
C0038454,Cerebrovascular accident,0.35,0.0,4264.27027027,0.00171279722388,0.805368068463,0.0
C0017601,Glaucoma,0.133333333333,0.0,9333.9047619,0.000440208159535,0.556472495666,0.0
C0009319,Colitis,0.216666666667,0.0,6472.66666667,0.00270499667432,0.71608693633,0.0666666666667
C0039231,Tachycardia,0.45,0.0,4265.0,0.00172783680171,0.770473537604,0.0
C0346153,"Breast Cancer, Familial",0.8,0.2,1204.58333333,0.064135436978,0.936194012532,0.4
C0035258,Restless Legs Syndrome,0.0,0.0,8020.5,0.000120016441306,0.513077506071,0.0
C1142166,Brugada Syndrome (disorder),0.15,0.0,5901.0,0.000475438380618,0.695504131464,0.0
C0013990,Pathological accumulation of air in tissues,0.4,0.1,3240.2,0.050961020728,0.849668167262,0.1
C0018671,Head and Neck Neoplasms,0.3,0.0333333333333,5076.47826087,0.00927318474516,0.769312095601,0.133333333333
C0162809,Kallmann Syndrome,0.2,0.0,9095.8,0.00173492185078,0.590890096114,0.1
C0006118,Brain Neoplasms,0.35,0.0,4816.13043478,0.0036124525764,0.784341816043,0.05
C0149925,Small cell carcinoma of lung,0.275,0.075,5708.2,0.0202947028648,0.736217874239,0.15
C0018772,"Hearing Loss, Partial",0.0,0.0,14436.4545455,0.000132230000605,0.37782447179,0.0
C0018784,Sensorineural Hearing Loss (disorder),0.111111111111,0.0,5622.22222222,0.00132340960645,0.739130210589,0.0
C0236736,Cocaine-Related Disorders,0.233333333333,0.025,6141.94186047,0.0046757888508,0.713558760136,0.0708333333333
C0162666,Mitochondrial Encephalomyopathies,0.35,0.1,3512.36363636,0.0130828807331,0.83067390699,0.25
C0162670,Mitochondrial Myopathies,0.5,0.0,4638.66666667,0.00130672024382,0.786556694972,0.0
C0027726,Nephrotic Syndrome,0.45,0.0,3807.9047619,0.00464791009432,0.802977959386,0.2
C0014544,Epilepsy,0.238095238095,0.0,6959.87301587,0.00191966324522,0.678134651088,0.05
C0026769,Multiple Sclerosis,0.152777777778,0.0,8000.42045455,0.00177270438135,0.629115171229,0.0361111111111
C0600467,Neurogenic Inflammation,0.15,0.0,7825.41666667,0.000867370384475,0.617050359712,0.0
C0009375,Colonic Neoplasms,0.232051282051,0.0403846153846,5577.224,0.0105295451365,0.740093787985,0.104487179487
C0006111,Brain Diseases,0.15,0.05,8486.95454545,0.0253627716717,0.610753037691,0.05
C2931673,"Ceroid lipofuscinosis, neuronal 1, infantile",0.4,0.0,3780.8,0.00295077172774,0.824578827679,0.1
C0017636,Glioblastoma,0.307142857143,0.047619047619,4677.44262295,0.00622081763769,0.781443779131,0.0642857142857
C0005138,Berylliosis,0.111111111111,0.0,7414.44444444,0.000281699185017,0.636609739496,0.0
C0023904,"Liver Neoplasms, Experimental",0.246666666667,0.0566666666667,5930.18867925,0.0139395133074,0.72544875372,0.0966666666667
C0338480,Common Migraine,0.0,0.0,10420.0909091,0.000162111573087,0.488007054674,0.0
C0162557,"Liver Failure, Acute",0.316666666667,0.0,5217.68181818,0.00373929295838,0.759999226066,0.116666666667
C0036202,Sarcoidosis,0.25,0.0,4600.125,0.000503411612243,0.786570722539,0.0
C0023903,Liver neoplasms,0.226363636364,0.0190909090909,7282.19811321,0.0127939578423,0.659987794593,0.0654545454545
C0268363,Osteogenesis imperfecta type IV (disorder),0.4,0.2,3923.7,0.0687430142084,0.804483222722,0.3
C0241910,"Hepatitis, Autoimmune",0.45,0.1,3577.29411765,0.00671726691572,0.772748375116,0.1
C0920269,Microsatellite Instability,0.3,0.0,2366.16666667,0.00342212344338,0.877932234857,0.1
C0003123,Anorexia,0.75,0.1,2049.53333333,0.0181412363003,0.916702256058,0.25
C0206698,Cholangiocarcinoma,0.333333333333,0.0833333333333,4083.625,0.0245208722832,0.817703834425,0.0833333333333
C0339535,"Night blindness, congenital stationary",0.25,0.0,6789.18181818,0.00623102803518,0.703323122621,0.25
C2936907,NADH:Q(1) Oxidoreductase deficiency,0.9,0.65,1442.65,0.0799386252731,0.940673027813,0.75
C0040034,Thrombocytopenia,0.333333333333,0.0,4654.77272727,0.00203780405617,0.780053788406,0.1
C0848558,Hypospadias,0.0,0.0,9624.71428571,0.000143439676557,0.530295223506,0.0
C0023452,"Leukemia, Lymphocytic, Acute, L1",0.0,0.0,10903.5454545,0.000166453359646,0.499199387357,0.0
C0015695,Fatty Liver,0.27,0.02,4597.66666667,0.00275268146053,0.783689037147,0.04
C0023290,"Leishmaniasis, Visceral",0.45,0.0,3939.33333333,0.00510592877951,0.754724994198,0.2
C0027404,Narcolepsy,0.1,0.0,6609.66666667,0.000339219952229,0.570065926923,0.0
C0265221,Walker-Warburg congenital muscular dystrophy,0.7,0.0,1470.92307692,0.011176300511,0.940954558114,0.3
C0026764,Multiple Myeloma,0.183333333333,0.0,7180.69230769,0.00228159209589,0.664800786938,0.0833333333333
C0022521,Kartagener Syndrome,0.0,0.0,9045.45833333,0.000287768433886,0.576981454821,0.0
C0005586,Bipolar Disorder,0.0833333333333,0.0166666666667,8365.82539683,0.0176397172065,0.613091804136,0.0333333333333
C0242350,Erectile dysfunction,0.3,0.2,2415.6,0.200528688203,0.8879356755,0.2
C0023186,Learning Disorders,0.166666666667,0.0333333333333,7712.0,0.0127364859273,0.626787041338,0.1
C0265215,Meckel-Gruber syndrome,1.0,0.35,145.714285714,0.0709284385105,0.992431416237,0.65
C0005612,Birth Weight,0.0,0.0,10134.3,8.44993288145e-05,0.440219056017,0.0
C0005695,Bladder Neoplasm,0.217272727273,0.0581818181818,5755.70754717,0.0163786061082,0.729870063273,0.0854545454545
C0009241,Cognition Disorders,0.1,0.05,8698.91304348,0.00350760052947,0.600601761555,0.05
C0004352,Autistic Disorder,0.0775362318841,0.00416666666667,7279.5751073,0.00260245631234,0.658701187034,0.0126811594203
C0027796,Neuralgia,0.1,0.1,6921.9,0.0502347433198,0.670327655822,0.1
C0006142,Malignant neoplasm of breast,0.164285714286,0.0166666666667,6958.40322581,0.00577337284852,0.675536337354,0.0333333333333
C1458155,Mammary Neoplasms,0.265243902439,0.0171341463415,5235.26535627,0.0133519008659,0.753369084069,0.0539634146341
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,0.5,0.0,2772.66666667,0.00237183282747,0.877554668276,0.05
C0038356,Stomach Neoplasms,0.22315270936,0.0104679802956,5476.66666667,0.00931020256854,0.743219863041,0.0387931034483
C0270850,Idiopathic generalized epilepsy,0.0,0.0,6011.66666667,0.000182911620249,0.624619120536,0.0
C0015967,Fever,0.25,0.0,7896.7,0.00208764527378,0.605267678878,0.1
C0001418,Adenocarcinoma,0.330909090909,0.0381818181818,4687.83962264,0.0153352779396,0.780273498587,0.0663636363636
C0027794,Neural Tube Defects,0.05,0.0,9546.76923077,0.000308479129664,0.554592602914,0.0
C0162820,"Dermatitis, Allergic Contact",0.0880952380952,0.0,8084.74242424,0.000987709096519,0.622909479273,0.0
C0025521,Inborn Errors of Metabolism,0.15,0.0,8885.0,0.00278781643113,0.588398867276,0.15
C0740392,"Infarction, Middle Cerebral Artery",0.216666666667,0.0,3566.84,0.00209869334157,0.835102018701,0.0666666666667
C0344388,Platelet mean volume finding,0.133333333333,0.0,8543.82142857,0.000580716655304,0.587771532971,0.0
C0524620,Metabolic Syndrome X,0.1,0.0,6525.3902439,0.000737589694843,0.697536716862,0.0
C0029401,Osteitis Deformans,0.375,0.0,4877.75,0.00435795032186,0.772269014803,0.125
C0021841,Intestinal Neoplasms,0.7,0.3,1697.0,0.0203951740465,0.914165042235,0.35
C0349639,Juvenile Myelomonocytic Leukemia,0.55,0.0,2423.42105263,0.00308406546459,0.891612498839,0.1
C2607914,Allergic rhinitis (disorder),0.0,0.0,11412.3636364,7.62089493232e-05,0.392244500139,0.0
C0149721,Left Ventricular Hypertrophy,0.2,0.0333333333333,3556.79166667,0.00584066794309,0.836194058732,0.0666666666667
C1271104,Blood pressure finding,0.06,0.0,7446.54,0.00056747895789,0.652900451016,0.0
C0042109,Urticaria,0.2,0.1,5269.5625,0.00492833704767,0.748542314656,0.1
C0242383,Age related macular degeneration,0.108333333333,0.0,7192.80555556,0.000667531227214,0.660785008441,0.0
C0887833,"Carcinoma, Pancreatic Ductal",0.3,0.0,3235.4,0.00291698554719,0.849843292938,0.05
C0033941,"Psychoses, Substance-Induced",0.3,0.05,5539.88235294,0.00806766014198,0.771982358403,0.15
C0853897,Diabetic Cardiomyopathies,0.2,0.0,3819.2,0.00075254184443,0.821529679306,0.0
C0030297,Pancreatic Neoplasm,0.2875,0.05,5791.6625,0.0178673383591,0.730115646971,0.075
C0020507,Hyperplasia,0.266666666667,0.0,4872.96153846,0.00321575096381,0.765119285371,0.0833333333333
C0080178,Spina Bifida,0.3,0.0,3845.63636364,0.00179930618504,0.833444722918,0.1
C0007194,Hypertrophic Cardiomyopathy,0.233333333333,0.05,5131.19047619,0.0153597601705,0.773004891035,0.133333333333
C0036920,Sezary Syndrome,0.5,0.1,2392.88461538,0.0582022948604,0.896124193024,0.2
C0752166,Bardet-Biedl Syndrome,0.8,0.533333333333,1476.80952381,0.324547141105,0.928840081724,0.533333333333
C0018273,Growth Disorders,0.0916666666667,0.0,7179.53125,0.000679791759246,0.667242353852,0.0
C0018799,Heart Diseases,0.19,0.025,5699.5,0.00502142143578,0.73417034627,0.045
C0022548,Keloid,0.325,0.0,2619.84848485,0.00188852567925,0.873873737843,0.0
C0025202,melanoma,0.151052631579,0.0157894736842,7539.14583333,0.00867179860904,0.647814650129,0.0310526315789
C3809874,"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3",0.4,0.05,2582.0,0.0270128824057,0.889678522784,0.1
C0032285,Pneumonia,0.35,0.0,3103.40425532,0.00347894014681,0.854377382613,0.04
C0033805,Pseudohypoaldosteronism,0.666666666667,0.444444444444,1363.11111111,0.0596901614676,0.936787121259,0.444444444444
C0014553,Absence Epilepsy,0.111111111111,0.0,6185.33333333,0.000521232985615,0.676260235546,0.0
C0948089,Acute Coronary Syndrome,0.541666666667,0.125,2712.93548387,0.025257932286,0.871791864102,0.158333333333
C0008312,Primary biliary cirrhosis,0.3,0.0,6118.63157895,0.00237289417619,0.727947116724,0.1
C0036346,"Schizophrenia, Childhood",0.1,0.0,10209.5333333,0.00120413790557,0.540736700399,0.1
C0206686,Adrenocortical carcinoma,0.55,0.05,2642.52941176,0.0312547218484,0.893272980501,0.2
C0036341,Schizophrenia,0.0969202898551,0.0126811594203,7990.08823529,0.0092056239608,0.626591261044,0.016847826087
C0014556,"Epilepsy, Temporal Lobe",0.516666666667,0.05,3522.7826087,0.00640858109825,0.84849308071,0.2
C0034069,Pulmonary Fibrosis,0.52,0.0,3001.625,0.00510474116574,0.863313031754,0.08
C0023976,Long QT Syndrome,0.6,0.0,2029.0,0.00296547953873,0.917657026136,0.05
C0020538,Hypertensive disease,0.195906432749,0.0108187134503,6146.69312169,0.00624241960471,0.712971629436,0.037134502924
C0006413,Burkitt Lymphoma,0.3,0.1,3402.53333333,0.0101750654881,0.811677188748,0.2
C0019202,Hepatolenticular Degeneration,0.383333333333,0.0,4523.66666667,0.00133168714398,0.799879255097,0.0
C1800706,Idiopathic Pulmonary Fibrosis,0.05,0.0,7813.6875,0.000425332519142,0.643062067685,0.0
C0431362,Lobar Holoprosencephaly,0.4,0.0,6727.71428571,0.00107741254608,0.687802302372,0.0
C0431363,Alobar Holoprosencephaly,0.4,0.0,6727.71428571,0.00107741254608,0.687802302372,0.0
C0037769,West Syndrome,0.15,0.0,7580.0,0.0010429210914,0.621925772909,0.0
C0002878,"Anemia, Hemolytic",0.35,0.1,3697.75,0.0103425798216,0.8333221165,0.25
C0024301,"Lymphoma, Follicular",0.3,0.0,6171.85714286,0.00260388850933,0.708710221644,0.05
C0004134,Ataxia,0.2,0.0,7832.6,0.00680235847564,0.640953718318,0.2
C0279628,Adenocarcinoma Of Esophagus,0.3,0.1,4622.14285714,0.100857044311,0.806408114005,0.1
C1862939,AMYOTROPHIC LATERAL SCLEROSIS 1,0.34,0.0,5772.4893617,0.00296906798108,0.733370525337,0.085
C0007621,Neoplastic Cell Transformation,0.2875,0.0472222222222,3501.6097561,0.0165598768872,0.835221446126,0.119444444444
C0279626,Squamous cell carcinoma of esophagus,0.325,0.025,4188.80487805,0.0119941813961,0.805209545984,0.0625
C0079541,Holoprosencephaly,0.375,0.0,5522.25,0.00163078778307,0.693758991136,0.0
C0007370,Catalepsy,0.5,0.0,1566.0,0.00657565319189,0.924524185312,0.3
C2937358,Cerebral Hemorrhage,0.6,0.0666666666667,2850.67857143,0.00897304949255,0.865150107607,0.216666666667
C0011991,Diarrhea,0.2,0.0,6006.6,0.000867109074626,0.595131572841,0.0
C0151744,Myocardial Ischemia,0.209191176471,0.0,5430.95833333,0.00362584936077,0.746487869658,0.0301470588235
C1112705,Nuclear non-senile cataract,0.5,0.35,3015.41666667,0.124888261234,0.831383151543,0.35
C0242656,Disease Progression,0.266025641026,0.0,3950.23387097,0.00489122457922,0.816964778134,0.049358974359
C0019209,Hepatomegaly,0.333333333333,0.111111111111,4507.44444444,0.00805367270912,0.767488088608,0.333333333333
C0026848,Myopathy,0.166666666667,0.0,6491.36,0.000863885601809,0.700247306335,0.0
C1959629,Seizure Adverse Event,0.0,0.0,10646.5789474,0.000172941461316,0.484723511932,0.0
C0035828,Romano-Ward Syndrome,0.45,0.1,2089.71428571,0.103543714589,0.855621315509,0.15
C0023343,Leprosy,0.1,0.05,8717.22222222,0.00254053529081,0.563014763917,0.05
C1333990,Hereditary Nonpolyposis Colorectal Cancer,0.45,0.0,2150.76923077,0.00273107051604,0.904284255477,0.0
C0015393,Eye Abnormalities,0.4,0.0,7116.28571429,0.00529315220866,0.691949821288,0.25
C0026846,Muscular Atrophy,0.35,0.05,3842.84615385,0.00700458804647,0.804971221686,0.25
C0004782,Basal Ganglia Diseases,0.25,0.0,8208.75,0.00152358131726,0.525488512416,0.0
C0026691,Mucocutaneous Lymph Node Syndrome,0.15,0.0,8264.27272727,0.000392348032111,0.584793001021,0.0
C0024796,Marfan Syndrome,0.6,0.3,1785.4,0.0465487942878,0.917185687103,0.3
C0235833,Congenital diaphragmatic hernia,0.45,0.1,5178.72727273,0.00913563150018,0.764863547758,0.2
C0023467,"Leukemia, Myelocytic, Acute",0.186363636364,0.00909090909091,4745.15044248,0.00330132737778,0.779226759763,0.0356060606061
C0036421,Systemic Scleroderma,0.05,0.0,8332.43478261,0.000371012921275,0.615065323055,0.0
C0007137,Squamous cell carcinoma,0.409722222222,0.0375,3599.1686747,0.0119263836046,0.833023300788,0.159722222222
C0026640,Mouth Neoplasms,0.35,0.075,3170.5952381,0.00988384918783,0.855208691611,0.2
C2609414,Acute kidney injury,0.252380952381,0.0285714285714,6691.92307692,0.00965963246701,0.688920683665,0.0452380952381
C0027051,Myocardial Infarction,0.213888888889,0.0111111111111,5099.84883721,0.00437253759559,0.764990180554,0.0222222222222
C0024117,Chronic Obstructive Airway Disease,0.095,0.025,7762.19565217,0.0049619418297,0.643506345591,0.05
C0018099,Gout,0.1,0.0,10317.1,0.000270239960737,0.529813895206,0.0
C0043094,Weight Gain,0.191666666667,0.0,6962.01136364,0.00243682587174,0.677409578928,0.0444444444444
C0030567,Parkinson Disease,0.178888888889,0.0211111111111,7007.21875,0.00412282832787,0.673923913663,0.0422222222222
C0011053,Deafness,0.2,0.0,9234.73333333,0.000710040454039,0.550407343794,0.0
C0403553,Renal dysplasia and retinal aplasia (disorder),0.8,0.0,2524.6,0.00753839200113,0.89352810136,0.3
C0023890,Liver Cirrhosis,0.26,0.0,4308.16666667,0.00308047529161,0.799829558666,0.0566666666667
C0497327,Dementia,0.3,0.1,5974.3,0.0205423077318,0.731027521233,0.1
C0039685,Tetralogy of Fallot,0.6,0.0,3487.0,0.00554818589148,0.750334230805,0.25
C0524851,Neurodegenerative Disorders,0.208333333333,0.025,5955.67567568,0.0104428987319,0.710128562577,0.05
C0004763,Barrett Esophagus,0.15,0.05,6263.78571429,0.00446368759484,0.691691036532,0.15
C0376634,Craniofacial Abnormalities,0.153333333333,0.00714285714286,6323.92413793,0.00336625204309,0.705982493128,0.0280952380952
C0520459,Necrotizing Enterocolitis,0.6,0.0,3418.76470588,0.00368027301086,0.855900649954,0.1
C0206754,Neuroendocrine Tumors,0.6,0.0,1553.5,0.00152399708366,0.927948206247,0.0
C0028754,Obesity,0.0930769230769,0.00384615384615,8015.35658915,0.00330774594243,0.624249246082,0.0116923076923
C0020473,Hyperlipidemia,0.5,0.0,2821.17647059,0.00253841588444,0.873269498607,0.05
C0003811,Cardiac Arrhythmia,0.15,0.0,6742.6,0.000694693443108,0.671243673678,0.0
C0032914,Pre-Eclampsia,0.1,0.0,8722.22222222,0.000437343367785,0.582132410975,0.0
C0003130,Anoxia,0.275,0.025,4120.5625,0.00550508609505,0.805618273326,0.116666666667
C0040038,Thromboembolism,0.9,0.4,428.083333333,0.0780962853302,0.978524019494,0.5
C0032460,Polycystic Ovary Syndrome,0.0685714285714,0.0,8108.82758621,0.00119173222084,0.620099310133,0.0
C0007787,Transient Ischemic Attack,0.7,0.0,2250.1,0.00656353839406,0.879512229081,0.2
C0023892,Biliary cirrhosis,0.233333333333,0.0,7220.59375,0.00102364731924,0.657068912118,0.0
C0007193,"Cardiomyopathy, Dilated",0.345,0.02,4053.14893617,0.00881354587433,0.810576940958,0.02
C0007786,Brain Ischemia,0.4,0.0333333333333,4036.61666667,0.0251708973649,0.812386999736,0.133333333333
C0007785,Cerebral Infarction,0.5,0.0,3410.4,0.00744219343312,0.819643105769,0.3
C0029463,Osteosarcoma,0.35,0.0833333333333,4283.77142857,0.0220494021565,0.798871890778,0.108333333333
C1449861,"Micronuclei, Chromosome-Defective",0.55,0.0,4751.72222222,0.00140592115421,0.792929105344,0.0
C0546837,Malignant neoplasm of esophagus,0.4,0.0,5527.27777778,0.00265635970387,0.7660337063,0.1
C0029408,Degenerative polyarthritis,0.278888888889,0.0,5011.20212766,0.00350935039753,0.76607458831,0.0644444444444
C0011884,Diabetic Retinopathy,0.2,0.0,6428.9375,0.000636463176488,0.748245206815,0.0
C0085110,Severe Combined Immunodeficiency,0.4,0.0,1540.63636364,0.0015019841603,0.937296946069,0.0
C0598608,Hyperhomocysteinemia,0.35,0.0,4693.09090909,0.0011868565732,0.7914160401,0.0
C1961102,Precursor Cell Lymphoblastic Leukemia Lymphoma,0.345,0.025,4557.62790698,0.0279319846566,0.791410244492,0.07
C0018798,Congenital Heart Defects,0.2,0.0,5690.2,0.00124730201457,0.740428398848,0.025
C0392557,Nuclear cataract,0.5,0.35,3015.41666667,0.124888261234,0.831383151543,0.35
C0027708,Nephroblastoma,0.15,0.0,7309.1875,0.00113817859583,0.644216842301,0.0
C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,0.8,0.4,2041.71428571,0.074006172774,0.928956041406,0.8
C1140680,Malignant neoplasm of ovary,0.2,0.05,4451.5,0.0064011622974,0.767915989789,0.15
C0878544,Cardiomyopathies,0.266666666667,0.0111111111111,4816.94444444,0.00437201918783,0.775955083513,0.0555555555556
C3160731,Pulmonary function (finding),0.0333333333333,0.0,10785.5333333,0.000276323554659,0.493743515895,0.0
C0031511,Pheochromocytoma,0.3,0.05,3211.1875,0.00564164423338,0.825008124043,0.1
C1861172,Venous Thromboembolism,0.333333333333,0.0666666666667,7277.64516129,0.0207678189297,0.666838745393,0.1
C1336708,Testicular Germ Cell Tumor,0.05,0.0,7129.28571429,0.000334598550992,0.662958921496,0.0
C0020619,Hypogonadism,0.6,0.1,2391.92307692,0.0125624691598,0.902833735611,0.45
C0026650,Movement Disorders,0.333333333333,0.0,7036.23809524,0.000784305146267,0.673298198366,0.0
C1261473,Sarcoma,0.2,0.1,3281.53846154,0.0508552652272,0.833656702562,0.1
C0024232,Lymphatic Metastasis,0.3,0.0,6075.0,0.00109717307036,0.727199090192,0.0
C0032927,Precancerous Conditions,0.269047619048,0.0,5665.60869565,0.00228578716671,0.7402387379,0.0285714285714
C0020615,Hypoglycemia,0.5,0.0,1220.5,0.00128548044926,0.943402793892,0.0
