Disease ID,Disease Name,Fold Recall-at-100,Recall-at-25,Ranks,Mean Average Precision,Nodes,AUROC,Recall-at-100
C0238463,Papillary thyroid carcinoma,0.383333333333,0.0333333333333,2411.34615385,0.00641013093189,5515.15384615,0.895333085628,0.133333333333
C0007131,Non-Small Cell Lung Carcinoma,0.35,0.044696969697,4395.36036036,0.0188403181258,5814.76576577,0.795125989448,0.0712121212121
C0349639,Juvenile Myelomonocytic Leukemia,0.65,0.15,1991.73684211,0.0120583700516,4923.21052632,0.911270777231,0.3
C0677050,Manganese Poisoning,0.55,0.0,4048.36363636,0.00543428006624,4250.90909091,0.773247934651,0.2
C0242698,"Ventricular Dysfunction, Left",0.2,0.0,5786.4,0.0015606071554,5076.26666667,0.743344396992,0.0
C0007138,"Carcinoma, Transitional Cell",0.416666666667,0.1,3512.12903226,0.0639337187773,5054.38709677,0.833550899687,0.183333333333
C0023343,Leprosy,0.2,0.0,7811.27777778,0.00139319942022,7582.61111111,0.607884535029,0.05
C0455988,"Hydrops Fetalis, Non-Immune",0.4,0.25,6275.0,0.0376347353914,7937.41666667,0.695865630077,0.4
C0026691,Mucocutaneous Lymph Node Syndrome,0.25,0.0,8168.09090909,0.000879511705533,9334.90909091,0.592082056994,0.0
C0040336,Tobacco Use Disorder,0.2,0.1,6860.54545455,0.00816801523561,4901.36363636,0.655589204493,0.2
C0033687,Proteinuria,0.316666666667,0.025,4099.86842105,0.00575751130585,4789.92105263,0.805125702867,0.133333333333
C0011881,Diabetic Nephropathy,0.441666666667,0.025,3725.75675676,0.00572225649768,7075.97297297,0.82990551425,0.025
C0007959,Charcot-Marie-Tooth Disease,0.3,0.0,5564.06896552,0.0032670578782,7734.03448276,0.745927009786,0.05
C1838979,MITOCHONDRIAL COMPLEX I DEFICIENCY,0.9,0.55,1702.62962963,0.105444038901,7992.37037037,0.934725963771,0.866666666667
C0029172,Oral Submucous Fibrosis,0.65,0.35,2402.13333333,0.135717113448,3444.8,0.846806238975,0.55
C3875321,Inflammatory dermatosis,0.0583333333333,0.0,7203.58823529,0.000556489199017,9036.0,0.658181170531,0.0
C0001430,Adenoma,0.283333333333,0.0333333333333,5561.1875,0.00497860132091,4462.59375,0.74366627952,0.0666666666667
C0027947,Neutropenia,0.2,0.1,5926.23076923,0.0176467279563,4808.46153846,0.677361446342,0.1
C1843367,Poor school performance,0.15,0.0,8094.38461538,0.000468034669222,11848.0,0.620053147048,0.0
C0032273,Pneumoconiosis,0.0,0.0,10324.8571429,0.000188395548942,8370.78571429,0.477486886692,0.0
C0265965,Dyskeratosis Congenita,0.55,0.55,2409.0,0.373132156206,10884.25,0.890840102112,0.55
C0007222,Cardiovascular Diseases,0.32,0.08,5444.66,0.0126777324781,5246.96,0.741912400614,0.2
C0042109,Urticaria,0.4,0.0,4198.0625,0.00211982977612,3112.9375,0.819226126921,0.05
C1561955,Fibrinogen Adverse Event,0.15,0.1,8665.83333333,0.0208623821966,9552.88888889,0.612181391894,0.1
C0236969,Substance-Related Disorders,0.143636363636,0.01,8840.28571429,0.00325685346875,9337.92380952,0.588648398963,0.0390909090909
C3160718,"PARKINSON DISEASE, LATE-ONSET",0.3,0.0,3221.4375,0.00186585757051,5448.5625,0.805524348916,0.0
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",0.226666666667,0.0195833333333,5827.52597403,0.00714989074443,5909.78571429,0.728426262284,0.0645833333333
C0040034,Thrombocytopenia,0.583333333333,0.15,3454.5,0.0279383939949,4785.90909091,0.833151845832,0.15
C0036920,Sezary Syndrome,0.716666666667,0.166666666667,2078.26923077,0.0311742850456,5614.07692308,0.912569473472,0.2
C0001925,Albuminuria,0.4,0.05,5095.45,0.0142969880247,4646.55,0.756513209825,0.2
C0005684,Malignant neoplasm of urinary bladder,0.15,0.05,6453.8125,0.007930807959,9225.375,0.69984680377,0.15
C1112705,Nuclear non-senile cataract,0.6,0.5,2412.5,0.12850130114,4209.41666667,0.864300301694,0.5
C0011884,Diabetic Retinopathy,0.3,0.0,5654.125,0.000743849892856,7324.75,0.780213314145,0.0
C0002878,"Anemia, Hemolytic",0.55,0.15,2547.25,0.0111085772593,3170.25,0.887087491297,0.25
C1384666,hearing impairment,0.0916666666667,0.0,10403.0857143,0.000416945576507,10019.8285714,0.522858199362,0.0
C0003811,Cardiac Arrhythmia,0.25,0.05,6351.1,0.0146266948541,4182.1,0.689437944003,0.15
C0033975,Psychotic Disorders,0.5,0.15,5794.52941176,0.0174632406826,5175.47058824,0.766587743733,0.25
C0003469,Anxiety Disorders,0.408333333333,0.0833333333333,3896.32352941,0.0242683863548,3898.97058824,0.813745566758,0.116666666667
C1261502,Finding of Mean Corpuscular Hemoglobin,0.2,0.1,6765.93333333,0.0164334634027,7135.73333333,0.67957710519,0.15
C0022665,Kidney Neoplasm,0.333333333333,0.1,3214.40740741,0.0449589263956,5047.37037037,0.846233163028,0.2
C0026603,Motion Sickness,0.3,0.0,7107.21428571,0.00103238050205,13157.0714286,0.6413162048,0.0
C0001973,"Alcoholic Intoxication, Chronic",0.383333333333,0.0,5074.10526316,0.00369181102839,7103.73684211,0.755099950431,0.116666666667
C0024305,"Lymphoma, Non-Hodgkin",0.416666666667,0.183333333333,4068.68181818,0.033813508778,4602.27272727,0.813348038078,0.333333333333
C0699790,Colon Carcinoma,0.583333333333,0.1,2739.29166667,0.0131932467959,4347.08333333,0.879559281103,0.2
C0024301,"Lymphoma, Follicular",0.366666666667,0.0,5225.71428571,0.00241967125409,5688.9047619,0.753113778479,0.1
C0040028,"Thrombocythemia, Essential",0.75,0.3,2752.58333333,0.0956521771883,5076.41666667,0.844766767231,0.4
C0030567,Parkinson Disease,0.198888888889,0.0,5923.47916667,0.00337421611502,6903.95833333,0.723996500111,0.0622222222222
C0003864,Arthritis,0.0,0.0,10415.0,0.000113557847663,6943.66666667,0.466300043314,0.0
C1720887,Female Urogenital Diseases,0.6,0.1,3305.44444444,0.0138562404547,3840.94444444,0.855118622034,0.2
C0020649,Hypotension,0.66,0.0966666666667,1979.86792453,0.029545560378,3666.90566038,0.904695715526,0.226666666667
C0035126,Reperfusion Injury,0.545833333333,0.0708333333333,2219.98823529,0.0120933806888,4344.58823529,0.897838334679,0.1625
C0018621,Hay fever,0.1,0.0,10350.9,0.000242777923974,7650.5,0.504731517149,0.0
C0018843,Heat Stroke,0.85,0.6,496.583333333,0.283537725604,3729.08333333,0.985500116036,0.7
C0273115,Lung Injury,0.55,0.1,2843.1,0.0621699120665,4596.2,0.868057296745,0.2
C0242422,Parkinsonian Disorders,0.5,0.0833333333333,3490.0,0.016225194458,4819.04545455,0.834286045972,0.233333333333
C0018923,Hemangiosarcoma,0.9,0.2,2176.5,0.0336666792108,4103.05555556,0.901402107804,0.55
C0013182,Drug Allergy,0.333333333333,0.05,6535.17142857,0.0149081278958,4288.05714286,0.706437985937,0.2
C0034951,Refractive Errors,0.0,0.0,9851.5,0.000164066740965,7928.77777778,0.52936649798,0.0
C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,0.45,0.3,5616.85714286,0.0261842378404,5908.28571429,0.743311052314,0.4
C0025149,Medulloblastoma,0.545,0.025,2537.81818182,0.00565493466623,6457.77272727,0.882223423047,0.095
C0023473,"Myeloid Leukemia, Chronic",0.483333333333,0.266666666667,2921.59090909,0.132059623289,4367.31818182,0.859037226221,0.266666666667
C0007787,Transient Ischemic Attack,0.6,0.1,2016.8,0.0128877566262,7229.8,0.890339722467,0.3
C0042900,Vitiligo,0.166666666667,0.0,6230.48387097,0.00255552142717,9509.96774194,0.708369336306,0.0666666666667
C0002895,"Anemia, Sickle Cell",0.4,0.0,6089.8,0.00126077765598,6595.7,0.717417737968,0.0
C0238288,"Muscular Dystrophy, Facioscapulohumeral",0.6,0.1,4444.58333333,0.0157540029887,5193.58333333,0.826567649107,0.3
C0041948,Uremia,0.6,0.1,1804.05882353,0.0230765422073,3921.23529412,0.921883704735,0.25
C1527249,Colorectal Cancer,0.3,0.0333333333333,7941.75,0.018463337959,8201.53571429,0.639036493412,0.0666666666667
C0004153,Atherosclerosis,0.5,0.0333333333333,2715.75925926,0.00665965891234,4325.61111111,0.873319226775,0.0866666666667
C0004096,Asthma,0.229090909091,0.01,7110.34285714,0.00267421207118,6176.20952381,0.670256216839,0.02
C0949658,"Cardiomyopathy, Hypertrophic, Familial",0.733333333333,0.333333333333,2558.22727273,0.0390317592519,6346.59090909,0.874994582463,0.433333333333
C0036202,Sarcoidosis,0.25,0.0,3624.375,0.00599979961717,6860.75,0.831851245997,0.25
C0037286,Skin Neoplasms,0.495,0.085,3216.55319149,0.0277542658281,3385.17021277,0.84970037192,0.165
C1136249,"Mental Retardation, X-Linked",0.15,0.0,7297.83333333,0.000560564544538,7627.66666667,0.67746297414,0.0
C0036572,Seizures,0.235555555556,0.01,5236.24468085,0.00716982979817,4766.80851064,0.755486936174,0.01
C0002395,Alzheimer's Disease,0.28619047619,0.0204761904762,6878.82638889,0.00758619264506,7557.22222222,0.679927880927,0.0619047619048
C0567312,Menopause present (finding),0.05,0.0,9803.58823529,0.000292058084327,10487.8235294,0.580446843083,0.0
C0311375,Arsenic Poisoning,0.106666666667,0.0166666666667,6574.18644068,0.00460376778112,6995.47457627,0.695537801966,0.0166666666667
C0027672,"Neoplastic Syndromes, Hereditary",0.66,0.185,1513.77083333,0.15154307147,4951.41666667,0.929401645823,0.285
C0206698,Cholangiocarcinoma,0.45,0.0833333333333,4170.5,0.0112524578717,6235.0,0.81180745832,0.2
C0007785,Cerebral Infarction,0.5,0.3,3003.0,0.0296228788305,3547.2,0.838559892328,0.4
C0017178,Gastrointestinal Diseases,0.5,0.1,3535.66666667,0.017238853566,5705.16666667,0.838106289162,0.2
C0268237,Cytochrome-c Oxidase Deficiency,0.65,0.35,2943.69230769,0.0778882986552,9353.30769231,0.844151503899,0.35
C0035304,Retinal Degeneration,0.65,0.05,3557.33333333,0.0315450674718,8175.53333333,0.865009052084,0.3
C0035228,Respiratory Hypersensitivity,0.4,0.0,4852.72222222,0.00615353854928,6592.38888889,0.748885742142,0.2
C0035309,Retinal Diseases,0.266666666667,0.0333333333333,3938.33333333,0.003293156289,6038.57142857,0.81370418524,0.0333333333333
C0268583,Methylmalonic acidemia,0.6,0.0,2167.9,0.0138714993276,9400.3,0.899431475379,0.4
C0014170,Endometrial Neoplasms,0.38,0.06,2696.44,0.0186387902631,6660.2,0.874764495281,0.12
C0022336,Creutzfeldt-Jakob disease,0.0,0.0,8370.30769231,0.000321273750656,8585.53846154,0.580510815076,0.0
C0011616,Contact Dermatitis,0.285714285714,0.0285714285714,5254.7,0.00598559501283,4839.14285714,0.755254339833,0.0714285714286
C0019284,Diaphragmatic Hernia,0.5,0.075,3227.65,0.00910994832726,5304.625,0.850106311289,0.15
C0011615,"Dermatitis, Atopic",0.45,0.125,5169.475,0.0633096273044,7234.325,0.757707277966,0.25
C0010068,Coronary heart disease,0.243333333333,0.0,7555.15789474,0.00349389292122,8610.22807018,0.652915968992,0.0866666666667
C0029456,Osteoporosis,0.428571428571,0.0595238095238,4339.34920635,0.0106242422643,6173.79365079,0.79651137416,0.107142857143
C0018800,Cardiomegaly,0.480952380952,0.0738095238095,3148.65151515,0.017786111304,4879.87878788,0.85622508647,0.166666666667
C0018801,Heart failure,0.4625,0.05,3725.65,0.00850738908697,4958.125,0.826032499884,0.075
C0027055,Myocardial Reperfusion Injury,0.5,0.15,1910.05714286,0.12002604257,4280.54285714,0.911140151163,0.208333333333
C0282612,Prostatic Intraepithelial Neoplasias,0.7,0.2,791.454545455,0.154488899699,2530.36363636,0.961090225564,0.3
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,0.95,0.55,119.714285714,0.2962462312,5331.71428571,0.995838555447,0.95
C1269683,Major Depressive Disorder,0.133333333333,0.0,7248.5483871,0.00131405094489,7192.03225806,0.637016089071,0.0333333333333
C0919267,ovarian neoplasm,0.385555555556,0.0733333333333,4552.06185567,0.0178113780209,5683.0,0.790399114632,0.134444444444
C0037274,Dermatologic disorders,0.0642857142857,0.0,7939.703125,0.000734702401643,7010.3125,0.631676592379,0.0
C0038358,Gastric ulcer,0.45,0.0,4050.27777778,0.00155528187247,3806.83333333,0.802298156832,0.05
C0349788,Arrhythmogenic Right Ventricular Dysplasia,0.6,0.3,2394.7,0.0953808791483,5736.6,0.888907968627,0.4
C0021368,Inflammation,0.477272727273,0.00909090909091,2840.51376147,0.00816678051665,4715.18348624,0.86784031569,0.0927272727273
C0011882,Diabetic Neuropathies,0.45,0.2,2650.23076923,0.0115949610675,3198.84615385,0.875932974378,0.25
C2931822,Nasopharyngeal carcinoma,0.35,0.05,4947.05,0.00817856874184,4838.7,0.770370757301,0.2
C0598608,Hyperhomocysteinemia,0.55,0.0,3421.09090909,0.00302714382048,7489.0,0.854346514434,0.15
C0021364,Male infertility,0.3,0.075,5435.37209302,0.0147401567557,5119.20930233,0.751901901088,0.1
C0022658,Kidney Diseases,0.252777777778,0.0125,6719.84337349,0.00286849017247,6320.42168675,0.685096609078,0.0361111111111
C0042373,Vascular Diseases,0.15,0.0,7803.66666667,0.00046067858055,4517.93333333,0.64615518522,0.0
C0021361,Female infertility,0.583333333333,0.166666666667,2946.44444444,0.0487918164454,4314.7037037,0.866608608144,0.316666666667
C0023418,leukemia,0.5,0.1,2122.25,0.0315488193283,5903.34375,0.901169957414,0.225
C0009324,Ulcerative Colitis,0.247222222222,0.025,6008.82716049,0.00794243976829,7168.19753086,0.719311350138,0.0625
C0021400,Influenza,0.34,0.1,6723.58,0.0370905531018,8586.12,0.687685404752,0.22
C0019693,HIV Infections,0.534444444444,0.08,2368.68686869,0.0200704983265,5190.14141414,0.888079970174,0.19
C0206062,"Lung Diseases, Interstitial",0.0,0.0,8913.6,0.000207693573411,10222.2666667,0.595379955436,0.0
C0027707,"Nephritis, Interstitial",1.0,0.4,222.9,0.056889116029,4836.5,0.989699262078,0.6
C1527336,Sjogren's Syndrome,0.45,0.0,4825.0,0.00195642771053,6147.25,0.792658389417,0.1
C0018995,Hemochromatosis,0.7,0.5,2519.41666667,0.306264547364,5861.83333333,0.82755163611,0.65
C0455806,Infant length,0.2,0.0,8491.72727273,0.000386954933352,12677.8181818,0.597757124292,0.0
C0008074,"Child Development Disorders, Pervasive",0.333333333333,0.08,5515.76923077,0.0173124057533,7516.55769231,0.741876230334,0.136666666667
C0038587,Substance Withdrawal Syndrome,0.613333333333,0.08,3456.65384615,0.0169231719054,4401.32692308,0.833271332248,0.23
C0038325,Stevens-Johnson Syndrome,0.666666666667,0.1,1972.5,0.0203817907618,4889.63333333,0.908463789659,0.266666666667
C1955869,Malformations of Cortical Development,0.5,0.0,3633.45454545,0.00149271305891,7638.45454545,0.853000556948,0.0
C1142166,Brugada Syndrome (disorder),0.45,0.1,4561.66666667,0.00940458134209,7133.8,0.750734611457,0.25
C0002736,Amyotrophic Lateral Sclerosis,0.192857142857,0.05,6646.83076923,0.00625861215537,7944.92307692,0.694339200411,0.0809523809524
C0524909,"Hepatitis B, Chronic",0.2,0.0,6881.6,0.00126719555056,3726.93333333,0.669958685359,0.0
C0008073,Developmental Disabilities,0.2,0.0,4873.10526316,0.0013931518129,6583.78947368,0.754375986628,0.05
C0007370,Catalepsy,0.8,0.25,1040.2,0.0781710710015,5024.2,0.954115216786,0.45
C1333990,Hereditary Nonpolyposis Colorectal Cancer,0.6,0.35,1566.30769231,0.0810715886967,5118.38461538,0.926965744523,0.45
C0025286,Meningioma,0.4,0.25,4252.58333333,0.0432973087671,2964.25,0.80021118589,0.35
C0392557,Nuclear cataract,0.6,0.5,2412.5,0.12850130114,4209.41666667,0.864300301694,0.5
C0020542,Pulmonary Hypertension,0.258333333333,0.0,6166.74193548,0.00350344159323,5149.48387097,0.717260522159,0.1
C0023487,Acute Promyelocytic Leukemia,0.516666666667,0.0333333333333,3588.31034483,0.0223992571788,4797.96551724,0.825129288988,0.183333333333
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,0.55,0.0,1743.36363636,0.00430352956916,8240.0,0.921895015316,0.1
C0020672,"Hypothermia, natural",0.4,0.0,4639.0,0.0068158484575,5245.25,0.790531445811,0.25
C0243026,Sepsis,0.466666666667,0.1,3501.47619048,0.0150205152916,3095.33333333,0.839497430659,0.15
C0018099,Gout,0.0,0.0,10279.6,0.00021563263283,7725.1,0.531510187033,0.0
C1956346,Coronary Artery Disease,0.192857142857,0.0142857142857,6721.33333333,0.0159284967968,7347.53968254,0.688967685334,0.0309523809524
C1861172,Venous Thromboembolism,0.333333333333,0.166666666667,6800.83870968,0.0574879522738,8595.5483871,0.689366541237,0.3
C3495559,Juvenile arthritis,0.138461538462,0.0333333333333,6367.62295082,0.00654881950641,7322.86885246,0.702437123564,0.05
C0032927,Precancerous Conditions,0.311904761905,0.0,5355.84057971,0.00345749446442,5904.97101449,0.754490767826,0.0428571428571
C0236736,Cocaine-Related Disorders,0.422222222222,0.0597222222222,4331.11627907,0.014133630718,5730.81395349,0.798535945125,0.130555555556
C0010346,Crohn Disease,0.209722222222,0.0111111111111,7447.64367816,0.0037250411098,8740.67816092,0.650947154945,0.0472222222222
C0020429,Hyperalgesia,0.57619047619,0.0285714285714,3442.66666667,0.0103505810479,4777.04347826,0.839334246357,0.157142857143
C0007873,Uterine Cervical Neoplasm,0.533333333333,0.0,4668.95238095,0.00662451193232,4760.52380952,0.789099260154,0.2
C0013386,"Dyskinesia, Drug-Induced",0.5,0.0,3668.86666667,0.0112585861779,3679.33333333,0.816470151332,0.4
C0038454,Cerebrovascular accident,0.408333333333,0.141666666667,3600.78378378,0.044852069017,5507.37837838,0.836945864312,0.2
C0151786,Muscle Weakness,0.0988888888889,0.0111111111111,8028.86813187,0.00213964393174,8613.58241758,0.626116339017,0.0433333333333
C0027659,"Neoplasms, Experimental",0.45,0.0333333333333,3185.27272727,0.00742450721077,4415.90909091,0.855743588552,0.175
C0162671,MELAS Syndrome,1.0,0.1,76.9,0.0223207209936,3877.3,0.996477467861,0.8
C0087012,"Ataxia, Spinocerebellar",0.4,0.15,3540.26666667,0.0151682797942,7840.0,0.848855723703,0.3
C0162871,"Aortic Aneurysm, Abdominal",0.6,0.0,2755.45454545,0.00526449268304,6507.81818182,0.859700176367,0.15
C0004114,Astrocytoma,0.633333333333,0.25,1077.5,0.0789396547683,6545.83333333,0.95322992616,0.45
C0917796,"Optic Atrophy, Hereditary, Leber",0.7,0.35,2190.78571429,0.0787137750734,4178.64285714,0.913586779929,0.7
C0023891,"Liver Cirrhosis, Alcoholic",0.6,0.0,4486.8125,0.00405683264354,6476.0625,0.801764077805,0.1
C0242488,Acute Lung Injury,0.25,0.0,2630.625,0.00120160567764,3305.375,0.882073719883,0.0
C0006625,Cachexia,0.4,0.2,4382.5,0.0187400239456,4813.4,0.796649185501,0.2
C0023893,"Liver Cirrhosis, Experimental",0.382727272727,0.0181818181818,4975.96261682,0.00650144897199,4274.19626168,0.765492456029,0.0645454545455
C0029927,Ovarian Cysts,0.1,0.0,9165.29032258,0.000387965005341,6800.96774194,0.569525612438,0.0
C0263454,Chloracne,0.441666666667,0.0666666666667,4191.03030303,0.0164162742057,6277.60606061,0.794506713436,0.183333333333
C0023895,Liver diseases,0.314285714286,0.0,5388.13846154,0.00255499611087,4892.6,0.752044725391,0.0333333333333
C0022661,"Kidney Failure, Chronic",0.43,0.025,4275.54545455,0.00659276128807,5263.81818182,0.80900897132,0.16
C1262477,Weight decreased,0.35,0.0,3723.61111111,0.00104828718292,5415.5,0.831182970426,0.0
C0007621,Neoplastic Cell Transformation,0.422222222222,0.0708333333333,3010.93902439,0.0298734230104,5402.58536585,0.857816388566,0.156944444444
C0023264,Leigh Disease,0.75,0.233333333333,1701.0,0.0631518346542,7302.93548387,0.923436387005,0.558333333333
C0027658,"Neoplasms, Germ Cell and Embryonal",0.35,0.1,6254.61538462,0.00592184257228,5933.0,0.735789546974,0.1
C0008625,Chromosome Aberrations,0.35,0.0,3191.13333333,0.00624802807362,5352.26666667,0.840368814409,0.2
C0007570,Celiac Disease,0.25,0.125,6545.44736842,0.0303157361608,8561.57894737,0.694436118469,0.125
C0027404,Narcolepsy,0.4,0.15,5288.05555556,0.0227753087147,5161.61111111,0.672538186545,0.25
C0017601,Glaucoma,0.0833333333333,0.0,8368.76190476,0.000404583034444,9728.66666667,0.602626996657,0.0
C0039231,Tachycardia,0.5,0.15,3729.05882353,0.0181764897679,3926.76470588,0.802318941504,0.4
C0346153,"Breast Cancer, Familial",0.9,0.6,939.166666667,0.379168737615,4250.66666667,0.949405894639,0.8
C0022116,Ischemia,0.333333333333,0.05,3606.11111111,0.00553135035348,3757.77777778,0.833841925995,0.0833333333333
C0015967,Fever,0.3,0.0,7427.3,0.00254065508438,4236.25,0.627081301945,0.15
C0032580,Adenomatous Polyposis Coli,0.444444444444,0.0,5818.55555556,0.00142922037754,4677.55555556,0.726076666048,0.0
C0014175,Endometriosis,0.286666666667,0.04,5399.92810458,0.0117817631976,7005.7254902,0.747497819722,0.118333333333
C0040128,Thyroid Diseases,0.2,0.1,5248.75,0.00707487041006,5374.83333333,0.765277326526,0.1
C0236733,Amphetamine-Related Disorders,0.217857142857,0.0,7391.42465753,0.00153938719224,7088.90410959,0.654086097295,0.0142857142857
C0030319,Panic Disorder,0.0,0.0,6755.375,0.000255056090157,5225.875,0.59821511439,0.0
C0009404,Colorectal Neoplasms,0.183982683983,0.0238095238095,6177.98591549,0.0128154954181,7252.05633803,0.711625112768,0.0426406926407
C0001624,Adrenal Gland Neoplasms,0.8,0.3,565.0,0.210752928515,3233.18181818,0.973770073331,0.5
C0011853,"Diabetes Mellitus, Experimental",0.48,0.02,2851.01886792,0.0117447626358,4167.08490566,0.868419950755,0.104545454545
C0038644,Sudden infant death syndrome,0.3,0.2,5823.0,0.0163463297906,5363.66666667,0.664401253191,0.3
C0002170,Alopecia,0.3,0.0,5995.35714286,0.00229159464815,7162.14285714,0.745652880286,0.05
