Disease ID,Disease Name,Fold Recall-at-100,Recall-at-25,Ranks,Mean Average Precision,Nodes,AUROC,Recall-at-100
C0014859,Esophageal Neoplasms,0.302380952381,0.0142857142857,5435.55384615,0.00399972358182,5109.30769231,0.74691369103,0.0595238095238
C0027947,Neutropenia,0.2,0.0,5432.38461538,0.00330472313624,4808.46153846,0.703815447456,0.1
C0002895,"Anemia, Sickle Cell",0.2,0.0,6709.9,0.00040217894906,6595.7,0.688638789623,0.0
C0027708,Nephroblastoma,0.0,0.0,8019.4375,0.000244955878487,8079.5625,0.633735666868,0.0
C0002514,"Amino Acid Metabolism, Inborn Errors",0.1,0.0,6748.53846154,0.00044007924464,4705.61538462,0.705672112885,0.0
C0009952,Febrile Convulsions,0.15,0.0,10168.5454545,0.00320960549551,7617.81818182,0.474373433584,0.1
C0033860,Psoriasis,0.154761904762,0.107142857143,7542.5,0.0325449278245,7925.34375,0.649633989361,0.107142857143
C0005283,beta Thalassemia,0.4,0.2,6947.4,0.0182286859886,4705.3,0.649192462988,0.2
C0027726,Nephrotic Syndrome,0.416666666667,0.0833333333333,3610.23809524,0.00887382206108,3268.85714286,0.812679931278,0.133333333333
C0027626,Neoplasm Invasiveness,0.239102564103,0.0166666666667,5139.47619048,0.00457558141216,4970.68253968,0.761335783654,0.0705128205128
C0206754,Neuroendocrine Tumors,0.7,0.3,1402.6,0.0670242151322,4884.2,0.934951501369,0.3
C1319853,"Asthma, Aspirin-Induced",0.25,0.05,8195.0,0.00606333033369,8590.69230769,0.547755755663,0.15
C0752347,Lewy Body Disease,0.4,0.0,3595.94736842,0.00435589363145,4415.84210526,0.841263116352,0.2
C0338480,Common Migraine,0.1,0.0,10311.2727273,0.000343957076917,9373.09090909,0.499543998886,0.0
C0023343,Leprosy,0.15,0.0,7041.61111111,0.000841959894482,7582.61111111,0.633894331213,0.0
C0026636,Mouth Diseases,0.25,0.2,7338.33333333,0.00886273668912,8335.16666667,0.666604780692,0.2
C0001925,Albuminuria,0.35,0.0,5521.15,0.00384576431814,4646.55,0.736689186052,0.1
C0011609,Drug Eruptions,0.35,0.0,4421.77777778,0.000965578635911,3426.61111111,0.756021635173,0.0
C1843367,Poor school performance,0.15,0.0,8401.46153846,0.00047228682204,11848.0,0.612390920906,0.0
C0341106,Eosinophilic esophagitis,0.0,0.0,10713.625,0.000147399732216,9509.125,0.511245996008,0.0
C0020619,Hypogonadism,0.9,0.25,1633.61538462,0.0480417143983,3830.92307692,0.940123700334,0.55
C0042109,Urticaria,0.45,0.05,4384.625,0.00458166974312,3112.9375,0.823922984077,0.1
C0007131,Non-Small Cell Lung Carcinoma,0.17196969697,0.0,7695.2972973,0.00147522917315,5814.76576577,0.641863531802,0.0
C0020445,"Hypercholesterolemia, Familial",0.7,0.05,1944.75,0.00953756059466,5892.3125,0.910874611207,0.3
C1838979,MITOCHONDRIAL COMPLEX I DEFICIENCY,0.9,0.166666666667,1662.33333333,0.0326161954678,7992.37037037,0.936273416938,0.866666666667
C0027746,Nerve Degeneration,0.294642857143,0.0125,5149.33783784,0.00415654816501,4655.66216216,0.764485456939,0.0535714285714
C0236969,Substance-Related Disorders,0.0936363636364,0.0,9087.4952381,0.00156144367526,9337.92380952,0.577643978947,0.0190909090909
C0018995,Hemochromatosis,0.6,0.5,3961.33333333,0.0760562408209,5861.83333333,0.747113019262,0.5
C0424295,Hyperactive behavior,0.5,0.0333333333333,2330.06666667,0.00693365026526,4365.13333333,0.881751598767,0.2
C2239176,Liver carcinoma,0.174458874459,0.0,6059.95852535,0.00321981058627,5419.49308756,0.715837831725,0.0227272727273
C0206726,gliosarcoma,0.4,0.1,4544.13333333,0.0176307638429,4764.26666667,0.794196221335,0.1
C0948089,Acute Coronary Syndrome,0.441666666667,0.0,2747.32258065,0.00174850421084,4257.03225806,0.870245671901,0.0
C1800706,Idiopathic Pulmonary Fibrosis,0.2,0.1,6817.5,0.0115633106787,10278.875,0.690312659579,0.1
C0030297,Pancreatic Neoplasm,0.2875,0.0125,4997.8875,0.00465886690698,4891.8125,0.767062438888,0.0625
C0029927,Ovarian Cysts,0.125,0.0,9189.5483871,0.000624802030247,6800.96774194,0.565941768094,0.0
C0036346,"Schizophrenia, Childhood",0.0,0.0,11064.6666667,0.00014714080729,9868.46666667,0.491159131,0.0
C0206686,Adrenocortical carcinoma,0.3,0.0,2651.05882353,0.00100700139912,4984.05882353,0.886599350046,0.0
C0036341,Schizophrenia,0.105253623188,0.0,7919.45798319,0.00226056313825,8336.66806723,0.629005000642,0.0170289855072
C0026650,Movement Disorders,0.333333333333,0.183333333333,7635.0952381,0.0126752905326,5598.80952381,0.643565812283,0.233333333333
C1261473,Sarcoma,0.3,0.0,3962.15384615,0.000874790475045,5908.46153846,0.807904753063,0.0
C0235032,Neurotoxicity Syndromes,0.133333333333,0.0,5985.38461538,0.000664040991718,4365.30769231,0.734097735049,0.0
C0024232,Lymphatic Metastasis,0.0,0.0,6814.71428571,0.000337928984246,5805.07142857,0.684640022281,0.0
C0007787,Transient Ischemic Attack,0.6,0.2,2761.2,0.0154798799857,7229.8,0.855508887548,0.2
C0431362,Lobar Holoprosencephaly,0.45,0.0,6007.28571429,0.00333096746645,5908.28571429,0.722205588822,0.15
C0005684,Malignant neoplasm of urinary bladder,0.2,0.05,7745.375,0.00926356093489,9225.375,0.639877443016,0.15
C0431363,Alobar Holoprosencephaly,0.45,0.0,6007.28571429,0.00333096746645,5908.28571429,0.722205588822,0.15
C0238288,"Muscular Dystrophy, Facioscapulohumeral",0.6,0.0,4784.0,0.00153609875028,5193.58333333,0.815806451613,0.0
C1527249,Colorectal Cancer,0.1,0.0,8888.10714286,0.000782105131182,8201.53571429,0.59237927137,0.0
C0032273,Pneumoconiosis,0.05,0.0,9875.71428571,0.000261412374437,8370.78571429,0.50201341503,0.0
C0004153,Atherosclerosis,0.246666666667,0.04,4084.31481481,0.00501861369015,4325.61111111,0.808815126571,0.08
C1333990,Hereditary Nonpolyposis Colorectal Cancer,0.75,0.3,1773.15384615,0.0452379999975,5118.38461538,0.907611167843,0.35
C0007786,Brain Ischemia,0.383333333333,0.0,2988.85,0.00505682768771,4712.46666667,0.861124420462,0.0833333333333
C0279628,Adenocarcinoma Of Esophagus,0.1,0.0,5395.21428571,0.000453825100368,8456.78571429,0.762965928608,0.0
C0035334,Retinitis Pigmentosa,0.333333333333,0.0857142857143,5569.1884058,0.0560145237717,8766.73913043,0.744255542407,0.159523809524
C0279626,Squamous cell carcinoma of esophagus,0.315277777778,0.0,4234.74390244,0.00389646632931,5373.90243902,0.800868192989,0.0486111111111
C0004364,Autoimmune Diseases,0.216666666667,0.025,4946.57575758,0.00279862989713,5412.75757576,0.766901288484,0.0583333333333
C0011991,Diarrhea,0.2,0.1,5440.7,0.00633284797154,4191.0,0.619903002738,0.2
C0567312,Menopause present (finding),0.0,0.0,11428.5882353,0.000143656618677,10487.8235294,0.50096448468,0.0
C0017668,Focal glomerulosclerosis,0.583333333333,0.0666666666667,1426.09090909,0.0243427728682,5712.63636364,0.931538580605,0.116666666667
C0003123,Anorexia,0.9,0.4,1344.4,0.08011863178,4652.73333333,0.942215207502,0.45
C0030193,Pain,0.425,0.04,4113.95555556,0.00579414502689,4543.31111111,0.807878161026,0.08
C0027672,"Neoplastic Syndromes, Hereditary",0.515,0.02,2719.8125,0.00797999900244,4951.41666667,0.87576433121,0.165
C0026848,Myopathy,0.183333333333,0.0,5364.76,0.000710265566176,4112.88,0.755365657316,0.0
C0019202,Hepatolenticular Degeneration,0.416666666667,0.133333333333,2851.58333333,0.026511202089,4301.375,0.872178361894,0.25
C0035304,Retinal Degeneration,0.55,0.0,4581.66666667,0.0026464136976,8175.53333333,0.824033283818,0.1
C0021051,Immunologic Deficiency Syndromes,0.55,0.25,3172.64705882,0.133945613354,2689.35294118,0.819845636026,0.35
C0035309,Retinal Diseases,0.233333333333,0.0,4123.28571429,0.00318001172908,6038.57142857,0.805463719663,0.0833333333333
C0268583,Methylmalonic acidemia,0.5,0.1,2110.8,0.0139471371057,9400.3,0.902079175755,0.4
C0598608,Hyperhomocysteinemia,0.35,0.0,4175.0,0.0022744906301,7489.0,0.818655434884,0.15
C0011616,Contact Dermatitis,0.214285714286,0.0,6206.25714286,0.00209782053489,4839.14285714,0.710958785711,0.0714285714286
C0011615,"Dermatitis, Atopic",0.4,0.1,5848.1,0.0212311805192,7234.325,0.72613689176,0.275
C0010068,Coronary heart disease,0.0866666666667,0.0,7793.94736842,0.000869443504722,8610.22807018,0.64459503876,0.0
C0024117,Chronic Obstructive Airway Disease,0.13,0.0,7268.32608696,0.000673872812162,7386.86956522,0.66726837432,0.0
C0151744,Myocardial Ischemia,0.0944852941176,0.00588235294118,6754.46428571,0.00245389177461,4791.86309524,0.684733683202,0.0294117647059
C0004134,Ataxia,0.25,0.2,7150.26666667,0.0192903161412,3226.73333333,0.641624500975,0.2
C0018800,Cardiomegaly,0.207142857143,0.0,4500.3030303,0.00292665737244,4879.87878788,0.793161533843,0.0595238095238
C1834752,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)",0.5,0.2,3899.9,0.0307517741369,6350.0,0.755028542256,0.2
C0018801,Heart failure,0.3375,0.025,4357.5375,0.00592623057639,4958.125,0.796605089165,0.1
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,0.95,0.35,169.714285714,0.0914014092146,5331.71428571,0.993257670705,0.7
C1269683,Major Depressive Disorder,0.166666666667,0.0,7186.74193548,0.000863552617675,7192.03225806,0.638241932237,0.0
C0037274,Dermatologic disorders,0.0642857142857,0.0,9391.296875,0.000763291782467,7010.3125,0.56794565451,0.0
C0039685,Tetralogy of Fallot,0.55,0.2,3310.53333333,0.0326376580685,5779.53333333,0.757194085972,0.4
C0024530,Malaria,0.1,0.0,5144.25,0.00100982018498,4399.7,0.750176440544,0.0
C0022658,Kidney Diseases,0.131944444444,0.0,7338.42168675,0.00100724629278,6320.42168675,0.655835480633,0.0
C0021368,Inflammation,0.310909090909,0.00909090909091,3416.33027523,0.00669613765042,4715.18348624,0.84083756485,0.0818181818182
C0007222,Cardiovascular Diseases,0.2,0.0,6062.88,0.00146231408352,5246.96,0.712999023574,0.0
C0004763,Barrett Esophagus,0.25,0.0,5957.0,0.00119262054751,5975.0,0.687816228009,0.0
C0021364,Male infertility,0.31,0.025,6176.0,0.00330721714791,5119.20930233,0.718873756624,0.045
C0520459,Necrotizing Enterocolitis,0.35,0.0,4095.88235294,0.00266137243951,4891.52941176,0.821757195915,0.1
C0020473,Hyperlipidemia,0.65,0.05,2707.41176471,0.0053747067698,3993.94117647,0.88736536676,0.1
C0006111,Brain Diseases,0.0833333333333,0.0,7829.0,0.000733523334741,6180.90909091,0.641701493692,0.0
C3463824,MYELODYSPLASTIC SYNDROME,0.1,0.0,4985.94444444,0.000479038075351,6961.94444444,0.757420260922,0.0
C0949658,"Cardiomyopathy, Hypertrophic, Familial",0.683333333333,0.0,2900.90909091,0.0072556956679,6346.59090909,0.859940794056,0.25
C0206062,"Lung Diseases, Interstitial",0.0,0.0,9078.06666667,0.000212581090739,10222.2666667,0.598978739207,0.0
C0021400,Influenza,0.26,0.04,6451.48,0.00713320967082,8586.12,0.700288278235,0.12
C0149925,Small cell carcinoma of lung,0.225,0.0,6492.4,0.000928347835854,6201.35,0.698326323372,0.0
C0014544,Epilepsy,0.271428571429,0.0,5945.22222222,0.00262416447318,6643.9047619,0.724840099341,0.05
C0162557,"Liver Failure, Acute",0.266666666667,0.05,5025.68181818,0.00446640080917,4185.13636364,0.766217398034,0.1
C0003130,Anoxia,0.375,0.0,3224.5,0.00133159412957,3847.5,0.846022260937,0.0
