Disease ID,Disease Name,Fold Recall-at-100,Recall-at-25,Ranks,Mean Average Precision,AUROC,Recall-at-100
C0311375,Arsenic Poisoning,0.106666666667,0.0166666666667,6510.18644068,0.00456334330761,0.698310618042,0.0166666666667
C1260899,"Anemia, Diamond-Blackfan",0.85,0.2,380.066666667,0.0319006398553,0.979974004271,0.85
C0014549,Tonic-Clonic Epilepsy,0.5,0.3,4317.2,0.0634817195873,0.732883928157,0.3
C1565489,Renal Insufficiency,0.6,0.2,1926.6,0.0347099352158,0.910625609134,0.4
C0025286,Meningioma,0.4,0.0,4385.16666667,0.00845313424669,0.793381294964,0.35
C0006625,Cachexia,0.4,0.0,4670.1,0.00244275899485,0.783301619715,0.0
C0035229,Respiratory Insufficiency,0.0,0.0,9138.90909091,0.000186561786054,0.567606516291,0.0
C0035228,Respiratory Hypersensitivity,0.35,0.0,4928.66666667,0.00243087710495,0.745555736107,0.05
C0282527,Infantile Refsum Disease (disorder),1.0,0.9,7.23076923077,0.524283216783,0.999721500186,1.0
C0242656,Disease Progression,0.332051282051,0.00833333333333,3661.92741935,0.0063179135019,0.83041590849,0.0570512820513
C0020429,Hyperalgesia,0.545238095238,0.0285714285714,3453.73913043,0.0100361916482,0.83867972822,0.171428571429
C0339527,Leber Congenital Amaurosis,0.183333333333,0.0,6336.04761905,0.00203686142704,0.708991920505,0.1
C1720824,Sudden Cardiac Arrest,0.1,0.0,8429.93333333,0.000787071342292,0.59200051063,0.05
C0020459,Hyperinsulinism,0.4,0.15,4235.4375,0.0116052354472,0.80417459728,0.15
C3714756,Intellectual Disability,0.117307692308,0.0,6765.09448819,0.00162172949123,0.684001310169,0.00769230769231
C0018213,Graves Disease,0.25,0.1,6442.86666667,0.0151910719783,0.693994290224,0.1
C0265275,Jeune thoracic dystrophy,0.777777777778,0.444444444444,3058.55555556,0.158817078764,0.850261947487,0.666666666667
C0235032,Neurotoxicity Syndromes,0.333333333333,0.0,5912.03846154,0.00142919589424,0.726598083384,0.0
C3495498,"Cardiomyopathy, Familial Hypertrophic, 1 (disorder)",0.7,0.6,1247.4,0.0520319852571,0.942156680744,0.7
C0027947,Neutropenia,0.2,0.05,5767.15384615,0.0053766343569,0.683265642406,0.1
C0004238,Atrial Fibrillation,0.433333333333,0.05,4335.80769231,0.00468298894675,0.812087223074,0.133333333333
C0019189,"Hepatitis, Chronic",0.516666666667,0.15,2645.13636364,0.0326294649422,0.882214224905,0.283333333333
C1112705,Nuclear non-senile cataract,0.6,0.5,2504.66666667,0.160357253099,0.859136690647,0.5
C0004943,Behcet Syndrome,0.333333333333,0.166666666667,4437.66666667,0.0285646713496,0.802779841793,0.166666666667
C0011854,"Diabetes Mellitus, Insulin-Dependent",0.339285714286,0.0428571428571,5585.1971831,0.00761277920497,0.738300936823,0.0571428571429
C0334588,Giant Cell Glioblastoma,0.5,0.35,3506.58333333,0.0676057721118,0.864744720353,0.35
C0011853,"Diabetes Mellitus, Experimental",0.414545454545,0.02,3003.77358491,0.0103458840064,0.861339967198,0.105454545455
C0242422,Parkinsonian Disorders,0.55,0.0833333333333,3438.22727273,0.0333972496184,0.836715424503,0.233333333333
C0027540,Necrosis,0.396666666667,0.08,3779.2745098,0.0164892322883,0.827367866332,0.14
C0014859,Esophageal Neoplasms,0.459523809524,0.0595238095238,3764.01538462,0.0179093971424,0.826422788546,0.0880952380952
C0085207,Gestational Diabetes,0.0,0.0,9118.66666667,0.000138785476541,0.546225342307,0.0
C0086445,Idiopathic Membranous Glomerulonephritis,0.1,0.0,10198.125,0.000291965659054,0.537423982174,0.0
C0206698,Cholangiocarcinoma,0.45,0.0833333333333,4277.29166667,0.0114336750409,0.806831375099,0.2
C0020517,Hypersensitivity,0.638095238095,0.097619047619,2940.65079365,0.0766163112788,0.85979957862,0.319047619048
C0019569,Hirschsprung Disease,0.7,0.2,3218.5,0.20539583284,0.811456351232,0.4
C0027092,Myopia,0.133333333333,0.0,8702.75862069,0.00089721808438,0.592573237954,0.0
C0020452,Hyperemia,0.35,0.1,3705.92307692,0.0188540871464,0.797753434831,0.2
C0040427,Tooth Abnormalities,0.5,0.0,7018.9,0.00219537755814,0.672355780387,0.0
C0020456,Hyperglycemia,0.4,0.05,4614.2,0.00488600610062,0.786765798393,0.1
C0028326,Noonan Syndrome,0.75,0.55,2963.88235294,0.141001976537,0.877725162488,0.65
C0011991,Diarrhea,0.2,0.1,5730.8,0.00776330949949,0.607931498584,0.2
C0848558,Hypospadias,0.05,0.0,8514.21428571,0.000258851273837,0.56799424407,0.0
C0005910,Body Weight,0.0,0.0,9807.5,0.000124345431921,0.507812282412,0.0
C0013604,Edema,0.516666666667,0.0333333333333,2617.36,0.00602664030234,0.88637222119,0.2
C0019829,Hodgkin Disease,0.25,0.0,7646.8,0.00100893916389,0.671203927212,0.0
C0265965,Dyskeratosis Congenita,0.65,0.55,2418.33333333,0.334328652448,0.890287769784,0.55
C0005944,Metabolic Bone Disorder,0.3,0.0,4356.9,0.00190744527348,0.795983199517,0.0
C0005941,"Bone Diseases, Developmental",0.05,0.0,9039.45833333,0.00026420368772,0.584652626202,0.0
C0024530,Malaria,0.2,0.0,5138.3,0.0018760774392,0.750637275387,0.05
C0263454,Chloracne,0.408333333333,0.0333333333333,4251.48484848,0.010019994782,0.791446950691,0.116666666667
C0919267,ovarian neoplasm,0.375555555556,0.0733333333333,4797.68041237,0.0172394712421,0.779387879259,0.123333333333
C0013421,Dystonia,0.1,0.0,6822.0,0.000498733589312,0.656612049759,0.0
C0853897,Diabetic Cardiomyopathies,0.4,0.0,3308.1,0.00350046089371,0.845249918782,0.2
C0392557,Nuclear cataract,0.6,0.5,2504.66666667,0.160357253099,0.859136690647,0.5
C0236736,Cocaine-Related Disorders,0.444444444444,0.0472222222222,4392.91860465,0.0128764426042,0.795684327439,0.118055555556
C0162871,"Aortic Aneurysm, Abdominal",0.35,0.0,2968.0,0.00455857111554,0.849106562703,0.15
C0162671,MELAS Syndrome,1.0,0.2,66.8,0.0241373593463,0.996946210609,0.9
C0598608,Hyperhomocysteinemia,0.45,0.0,3406.45454545,0.00242211305832,0.85567390699,0.15
C0162670,Mitochondrial Myopathies,0.5,0.333333333333,4034.83333333,0.0755559662908,0.81457550307,0.333333333333
C0236733,Amphetamine-Related Disorders,0.207142857143,0.0,7461.2739726,0.00151984978317,0.651221714831,0.0142857142857
C0009375,Colonic Neoplasms,0.255769230769,0.0641025641026,4419.408,0.0199277530435,0.794182001393,0.119871794872
C0006111,Brain Diseases,0.133333333333,0.0,8174.95454545,0.00108493881029,0.624295333179,0.0
C0242339,Dyslipidemias,0.6,0.05,4969.8125,0.00838421961282,0.7697379416,0.3
C0042487,Venous Thrombosis,0.8,0.65,1270.55,0.0982099470449,0.933038491898,0.75
C0005138,Berylliosis,0.0,0.0,6677.0,0.000251337246698,0.670833075511,0.0
C0020437,Hypercalcemia,0.7,0.0,2222.3,0.00661153438735,0.880542534924,0.2
C0036202,Sarcoidosis,0.5,0.0,3758.375,0.00360595493166,0.825632859994,0.125
C0023903,Liver neoplasms,0.265454545455,0.0281818181818,6719.83962264,0.0193852468243,0.686370968084,0.0954545454545
C0002622,Amnesia,0.45,0.1,4107.58823529,0.0071291841184,0.823290389972,0.1
C0027055,Myocardial Reperfusion Injury,0.525,0.15,1892.91428571,0.0851739098199,0.912031874361,0.183333333333
C0038013,Ankylosing spondylitis,0.3,0.05,6810.92857143,0.0556269570119,0.637495938356,0.2
C0920269,Microsatellite Instability,0.4,0.0,1934.91666667,0.00228677065473,0.90212346252,0.0
C0339535,"Night blindness, congenital stationary",0.35,0.25,6654.09090909,0.0619520667978,0.710120207927,0.25
C0038325,Stevens-Johnson Syndrome,0.7,0.133333333333,1969.03333333,0.0240187939108,0.908624827736,0.266666666667
C0023452,"Leukemia, Lymphocytic, Acute, L1",0.0,0.0,11999.2727273,0.00010781328133,0.452766174696,0.0
C0036421,Systemic Scleroderma,0.05,0.0,7591.52173913,0.000494847921229,0.651415590849,0.0
C1272641,Systemic arterial pressure,0.1,0.0,7148.02,0.000768178187274,0.666780583066,0.0
C0020557,Hypertriglyceridemia,0.3,0.15,6089.71428571,0.02511886073,0.697177737548,0.2
C0023186,Learning Disorders,0.316666666667,0.0333333333333,7318.22222222,0.00507202149519,0.644106285803,0.1
C0265221,Walker-Warburg congenital muscular dystrophy,0.9,0.1,983.692307692,0.0128695388236,0.964970525436,0.3
C0024796,Marfan Syndrome,0.7,0.3,1593.6,0.0351112051649,0.926084837796,0.5
C0009363,Congenital ocular coloboma (disorder),0.25,0.0,8098.33333333,0.00159964694051,0.648948711998,0.1
C0024121,Lung Neoplasms,0.366013071895,0.0637254901961,4201.33139535,0.0321498216299,0.803817347998,0.109803921569
C0019080,Hemorrhage,0.35,0.15,3245.625,0.0186638827375,0.844604475187,0.15
C2609414,Acute kidney injury,0.397619047619,0.0571428571429,4934.06153846,0.0246529174957,0.769137021084,0.102380952381
C0270853,"Myoclonic Epilepsy, Juvenile",0.0,0.0,5038.42857143,0.000242756321885,0.658266489891,0.0
C0006142,Malignant neoplasm of breast,0.245238095238,0.0809523809524,6813.38709677,0.0220107275802,0.683073195317,0.097619047619
C1458155,Mammary Neoplasms,0.314146341463,0.0368902439024,4498.76412776,0.0244627589154,0.788260893444,0.0638414634146
C1876165,Copper-Overload Cirrhosis,0.55,0.0,2187.36363636,0.00257303313433,0.898259537733,0.1
C0270850,Idiopathic generalized epilepsy,0.333333333333,0.0,5236.0,0.000644796289178,0.660611263205,0.0
C0038220,Status Epilepticus,0.514285714286,0.114285714286,2223.55223881,0.0330924695964,0.894845443063,0.2
C0027796,Neuralgia,0.3,0.0,6400.4,0.000861868028164,0.694530561099,0.0
C0032273,Pneumoconiosis,0.0,0.0,10400.4285714,0.000188154020329,0.472796267929,0.0
C0027794,Neural Tube Defects,0.166666666667,0.0,8902.42307692,0.000529845775337,0.583645286641,0.0
C0162820,"Dermatitis, Allergic Contact",0.164285714286,0.0,7093.78787879,0.00163993674067,0.670501494535,0.0142857142857
C0025521,Inborn Errors of Metabolism,0.15,0.0,8115.9375,0.00140096653589,0.613160948888,0.0
C1561643,Chronic Kidney Diseases,0.05,0.0,7987.80952381,0.000321904357345,0.59642149579,0.0
C0026691,Mucocutaneous Lymph Node Syndrome,0.25,0.0,8208.81818182,0.000470390788964,0.590613106841,0.0
C0344388,Platelet mean volume finding,0.1,0.0,9117.35714286,0.000659558450533,0.562605477883,0.0
C0021841,Intestinal Neoplasms,0.8,0.3,1240.45454545,0.0291263261758,0.937505801541,0.55
C0020649,Hypotension,0.66,0.0966666666667,2011.43396226,0.0817978903454,0.903423084077,0.303333333333
C0005684,Malignant neoplasm of urinary bladder,0.15,0.05,6546.875,0.00764941786343,0.694505826099,0.15
C0677050,Manganese Poisoning,0.5,0.0,4130.54545455,0.00447583406631,0.770611714471,0.2
C2607914,Allergic rhinitis (disorder),0.0,0.0,11229.3636364,8.21298150453e-05,0.401427179059,0.0
C1271104,Blood pressure finding,0.1,0.0,7148.02,0.000768178187274,0.666780583066,0.0
C0017638,Glioma,0.438095238095,0.0452380952381,4069.91044776,0.033342533553,0.812809058477,0.0785714285714
C0023473,"Myeloid Leukemia, Chronic",0.483333333333,0.266666666667,2954.86363636,0.0946406063265,0.858144880427,0.266666666667
C0242383,Age related macular degeneration,0.258333333333,0.0833333333333,6356.02777778,0.0133158864239,0.698593428124,0.141666666667
C0007193,"Cardiomyopathy, Dilated",0.515,0.115,3231.38297872,0.0227785670224,0.848105067411,0.245
C3160731,Pulmonary function (finding),0.0,0.0,10776.8333333,0.000215979150187,0.494149982193,0.0
C0030297,Pancreatic Neoplasm,0.5,0.0375,4389.2875,0.016945985874,0.79541224333,0.125
C0080178,Spina Bifida,0.5,0.2,3631.27272727,0.0115817747545,0.850069618491,0.2
C0023470,Myeloid Leukemia,0.5,0.35,2734.88235294,0.118308125928,0.881138579387,0.35
C0007194,Hypertrophic Cardiomyopathy,0.233333333333,0.05,4361.0,0.00536356676472,0.808899826647,0.133333333333
C0017639,Gliosis,0.7,0.5,2470.9375,0.3038489966,0.908033517478,0.6
C0752166,Bardet-Biedl Syndrome,0.85,0.616666666667,1023.95238095,0.401126023003,0.950611379396,0.716666666667
C0022548,Keloid,0.458333333333,0.125,2084.12121212,0.0117015647587,0.899488942576,0.158333333333
C0011581,Depressive disorder,0.216666666667,0.0666666666667,5472.22222222,0.0104175544612,0.748632343602,0.0666666666667
C0025202,melanoma,0.192631578947,0.0210526315789,7057.46354167,0.0090888433668,0.670370958405,0.0313157894737
C3809874,"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3",0.633333333333,0.05,2090.52380952,0.00810280525947,0.914568629272,0.15
C0013080,Down Syndrome,0.135555555556,0.0111111111111,8561.97916667,0.00206924487515,0.598830980228,0.0422222222222
C0018798,Congenital Heart Defects,0.291666666667,0.0333333333333,4384.45714286,0.00390471507527,0.80205371248,0.0833333333333
C0023904,"Liver Neoplasms, Experimental",0.346666666667,0.04,4645.41509434,0.017583665949,0.785763733879,0.153333333333
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,0.6,0.0,2784.94444444,0.00221957115142,0.876178095548,0.0
C0023493,Adult T-Cell Lymphoma/Leukemia,0.616666666667,0.0333333333333,2674.29032258,0.00667760073031,0.880123261792,0.133333333333
C0008312,Primary biliary cirrhosis,0.35,0.25,6137.36842105,0.0964522245551,0.727749791067,0.3
C0238463,Papillary thyroid carcinoma,0.383333333333,0.0333333333333,2617.30769231,0.00754699111357,0.885197312402,0.133333333333
C0007117,Basal cell carcinoma,0.216666666667,0.0,7326.31818182,0.00439310672499,0.653483863478,0.15
C0455988,"Hydrops Fetalis, Non-Immune",0.4,0.3,6259.41666667,0.0603779486582,0.697074727315,0.4
C0007959,Charcot-Marie-Tooth Disease,0.333333333333,0.0,5545.13793103,0.00342852676726,0.746794097609,0.0833333333333
C1838979,MITOCHONDRIAL COMPLEX I DEFICIENCY,0.9,0.55,1693.55555556,0.0913255260632,0.935105279455,0.866666666667
C0023976,Long QT Syndrome,0.9,0.2,1107.0,0.121263479066,0.958021911703,0.55
C0006413,Burkitt Lymphoma,0.5,0.15,2509.46666667,0.0203889529276,0.867841890261,0.2
C0699790,Colon Carcinoma,0.583333333333,0.1,2966.79166667,0.0109468573611,0.87103205932,0.233333333333
C0338480,Common Migraine,0.0,0.0,9946.0,0.000289504805762,0.512990810359,0.0
C2239176,Liver carcinoma,0.340909090909,0.0463203463203,3838.36866359,0.0216082205083,0.820450178921,0.0967532467532
C0029172,Oral Submucous Fibrosis,0.65,0.35,2543.06666667,0.102913846865,0.840258564664,0.5
C0021655,Insulin Resistance,0.46,0.105,3547.54166667,0.0291550409377,0.838990887535,0.185
C0003123,Anorexia,0.9,0.35,1564.0,0.0836660122215,0.936797883205,0.75
C0149931,Migraine Disorders,0.133333333333,0.0,8005.92307692,0.000703414931773,0.631792918737,0.0
C0085129,Bronchial Hyperreactivity,0.25,0.0,6586.38461538,0.00177770221085,0.5787748329,0.05
C0018784,Sensorineural Hearing Loss (disorder),0.444444444444,0.111111111111,4014.44444444,0.0077360309143,0.81374399274,0.222222222222
C0033941,"Psychoses, Substance-Induced",0.4,0.0,5155.41176471,0.00260169376942,0.788779015785,0.1
C0018781,Noise-induced hearing loss,0.6,0.0,5843.0,0.00380722848912,0.74176874536,0.2
C0009447,Common Variable Immunodeficiency,0.8,0.15,2160.66666667,0.0275069297388,0.89191227663,0.65
C0026636,Mouth Diseases,0.25,0.2,5732.16666667,0.022956423763,0.743967277791,0.2
C0236969,Substance-Related Disorders,0.134545454545,0.01,8977.1047619,0.00243035788235,0.58203846219,0.0390909090909
C0002878,"Anemia, Hemolytic",0.55,0.15,2494.58333333,0.0191285857069,0.889618240891,0.25
C0003873,Rheumatoid Arthritis,0.228138528139,0.0,6207.96208531,0.0040747660614,0.7103909286,0.0235930735931
C0003872,"Arthritis, Psoriatic",0.25,0.0,4813.93333333,0.00243644979002,0.776471543961,0.1
C0948089,Acute Coronary Syndrome,0.575,0.158333333333,1918.74193548,0.0388616373958,0.909217535384,0.225
C0040136,Thyroid Neoplasm,0.491666666667,0.0666666666667,3603.09090909,0.00717994527596,0.836784132441,0.1
C0002871,Anemia,0.533333333333,0.0,4226.61538462,0.00293776911359,0.81390862787,0.0666666666667
C1959629,Seizure Adverse Event,0.0,0.0,10743.9473684,0.000159200183865,0.480428777045,0.0
C0206754,Neuroendocrine Tumors,0.5,0.3,1418.8,0.0747271397252,0.934199656565,0.3
C0020179,Huntington Disease,0.0,0.0,8955.66666667,0.000208529541954,0.557845207705,0.0
